Taxa,Tag,Region,Country,Locality,Location,Latitude,Longitude,Pres.time,Col.Date,Plant,Col.method,Superfamily,Family,Subfamily,Tribe,Genus,Subgenus,Species,Sex,Weight,Pin.wgt,Spec.wgt,IT,BL,ITxBL
BEE,ALLO-AUS-158,Australasia,Australia,COFFS,COFFSGrays Road,-29.94,153.13,0,8/5/17,NA,Vane,Apoidea,Apidae,Xylocopinae,Allodapini,Braunsapis,Braunsapis,brasp3,Female,0.0744,0.067166,0.007234,2.915,12.4,36.146
BEE,ALLO-AUS-161,Australasia,Australia,COFFS,COFFSCamellia,-30,153.15,0,9/5/17,Camellia,Hand,Apoidea,Apidae,Apinae,Meliponini,Tetragonula,Tetragonula,carbonaria,Female,0.0697,0.067166,0.002534,1.972,6.391,12.603052
BEE,ALLO-AUS-162,Australasia,Australia,COFFS,COFFSCamellia,-30,153.15,0,9/5/17,Camellia,Hand,Apoidea,Apidae,Apinae,Meliponini,Tetragonula,Tetragonula,carbonaria,Female,0.0691,0.067166,0.001934,1.97,6.237,12.28689
BEE,ALLO-AUS-164,Australasia,Australia,COFFS,COFFSroadside weeds,-30,153.15,0,9/5/17,Bidens pilosa,Hand,Apoidea,Apidae,Xylocopinae,Allodapini,Exoneura,Exoneura,bicolor,Female,0.0701,0.067166,0.002934,2.344,11.307,26.503608
BEE,ALLO-AUS-165,Australasia,Australia,COFFS,COFFSRoadside weeds,-30,153.15,0,5/5/17,Bidens pilosa,Hand,Apoidea,Apidae,Xylocopinae,Allodapini,Exoneura,Exoneura,bicolor,Female,0.0717,0.067166,0.004534,2.198,10.695,23.50761
BEE,ALLO-AUS-167,Australasia,Australia,COFFS,COFFSPonds,-30.01,153.1,0,8/5/17,NA,Vane,Apoidea,Apidae,Apinae,Anthophorini,Amegilla,Zonamegilla,amecing,Female,0.1126,0.067166,0.045434,5.988,19.675,117.8139
BEE,ALLO-AUS-168,Australasia,Australia,COFFS,COFFSGrays Road,-29.94,153.13,0,5/5/17,NA,Vane,Apoidea,Apidae,Apinae,Anthophorini,Amegilla,Zonamegilla,asserta,Female,0.1247,0.067166,0.057534,5.426,20.089,109.002914
BEE,ALLO-AUS-169,Australasia,Australia,COFFS,COFFSGrays Road,-29.94,153.13,0,4/5/17,NA,Vane,Apoidea,Apidae,Apinae,Anthophorini,Amegilla,Zonamegilla,amecing,Female,0.1323,0.067166,0.065134,6.263,22.45,140.60435
BEE,ALLO-AUS-170,Australasia,Australia,COFFS,COFFSCamellia,-30,153.15,0,9/5/17,Camellia,Hand,Apoidea,Apidae,Apinae,Meliponini,Austroplebeia,Austroplebeia,australis,Female,0.0696,0.067166,0.002434,2.533,6.72,17.02176
BEE,ALLO-AUS-171,Australasia,Australia,COFFS,COFFSGrays Road,-29.94,153.13,0,8/5/17,NA,Vane,Apoidea,Apidae,Apinae,Anthophorini,Amegilla,Zonamegilla,amecing,Male,0.0913,0.067166,0.024134,4.902,14.479,70.976058
BEE,ALLO-AUS-172,Australasia,Australia,COFFS,COFFSGrays Road,-29.94,153.13,0,4/5/17,NA,Vane,Apoidea,Apidae,Apinae,Anthophorini,Amegilla,Zonamegilla,amecing,Female,0.1192,0.067166,0.052034,6.207,20.537,127.473159
BEE,ALLO-AUS-173,Australasia,Australia,COFFS,COFFSFeatherstones,-30,153.1,0,8/5/17,NA,Vane,Apoidea,Apidae,Apinae,Anthophorini,Amegilla,Zonamegilla,asserta,Female,0.1077,0.067166,0.040534,5.446,19.171,104.405266
BEE,ALLO-AUS-174,Australasia,Australia,COFFS,COFFSCamellia,-30,153.15,0,9/5/17,Camellia,Hand,Apoidea,Apidae,Apinae,Meliponini,Austroplebeia,Austroplebeia,australis,Female,0.0695,0.067166,0.002334,2.396,7.193,17.234428
BEE,ALLO-AUS-175,Australasia,Australia,COFFS,COFFSGrays Road,-29.94,153.13,0,8/5/17,NA,Vane,Apoidea,Apidae,Apinae,Anthophorini,Amegilla,Zonamegilla,amecing,Male,0.096,0.067166,0.028834,5.278,16.006,84.479668
BEE,ALLO-AUS-176,Australasia,Australia,COFFS,COFFSGrays Road,-29.94,153.13,0,8/5/17,NA,Vane,Apoidea,Apidae,Apinae,Anthophorini,Amegilla,Zonamegilla,amecing,Female,0.1046,0.067166,0.037434,5.823,20.39,118.73097
BEE,ALLO-AUS-177,Australasia,Australia,COFFS,COFFSCamellia,-30,153.15,0,9/5/17,Camellia,Hand,Apoidea,Apidae,Apinae,Meliponini,Tetragonula,Tetragonula,carbonaria,Female,0.0698,0.067166,0.002634,1.776,5.956,10.577856
BEE,ALLO-AUS-179,Australasia,Australia,COFFS,COFFSGrays Road,-29.94,153.13,0,8/4/17,NA,Hand,Apoidea,Apidae,Apinae,Anthophorini,Amegilla,Asaropoda,bombiformis,Female,0.1635,0.067166,0.096334,7.1751,26.1596,187.697746
BEE,ALLO-AUS-180,Australasia,Australia,COFFS,COFFSGrays Road,-29.94,153.13,0,8/4/17,Vaccinium,Hand,Apoidea,Apidae,Xylocopinae,Xylocopini,Xylocopa,Koptortosoma,lieftincki,Female,0.3805,0.067166,0.313334,11.8094,35.4796,418.9927882
BEE,ALLO-AUS-181,Australasia,Australia,COFFS,COFFSGrays Road,-29.94,153.13,0,8/4/17,Vaccinium,Hand,Apoidea,Apidae,Xylocopinae,Xylocopini,Xylocopa,Koptortosoma,lieftincki,Female,0.348,0.067166,0.280834,11.604,35.114,407.462856
BEE,ALLO-AUS-182,Australasia,Australia,COFFS,COFFSGrays Road,-29.94,153.13,0,8/4/17,Vaccinium,Hand,Apoidea,Apidae,Xylocopinae,Xylocopini,Xylocopa,Lestis,bombylans,Female,0.1757,0.067166,0.108534,8.155,24.477,199.609935
BEE,ALLO-AUS-183,Australasia,Australia,COFFS,COFFSGrays Road,-29.94,153.13,0,8/4/17,Vaccinium,Hand,Apoidea,Apidae,Xylocopinae,Xylocopini,Xylocopa,Lestis,bombylans,Female,0.1604,0.067166,0.093234,7.478,25.3094,189.2636932
BEE,ALLO-AUS-184,Australasia,Australia,COFFS,COFFSGrays Road,-29.94,153.13,0,8/4/17,Bidens pilosa,Hand,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,lanarium,Female,0.0744,0.067166,0.007234,2.886,10.623,30.657978
BEE,ALLO-AUS-185,Australasia,Australia,COFFS,COFFSGrays Road,-29.94,153.13,0,8/4/17,Bidens pilosa,Hand,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,lanarium,Female,0.0728,0.067166,0.005634,2.707,10.494,28.407258
BEE,ALLO-AUS-186,Australasia,Australia,COFFS,COFFSGrays Road,-29.94,153.13,0,8/4/17,Bidens pilosa,Hand,Apoidea,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,sphecodoides,Female,0.0732,0.067166,0.006034,2.366,10.4665,24.763739
BEE,ALLO-AUS-188,Australasia,Australia,COFFS,COFFSGrays Road,-29.94,153.13,0,8/4/17,Vaccinium,Hand,Apoidea,Apidae,Apinae,Meliponini,Tetragonula,Tetragonula,carbonaria,Female,0.0013,0,0.0013,1.732,6.234,10.797288
BEE,ALLO-AUS-189,Australasia,Australia,COFFS,COFFSGrays Road,-29.94,153.13,0,8/4/17,Vaccinium,Hand,Apoidea,Apidae,Apinae,Meliponini,Tetragonula,Tetragonula,carbonaria,Female,0.0016,0,0.0016,1.948,6.248,12.171104
BEE,ALLO-AUS-190,Australasia,Australia,COFFS,COFFSGrays Road,-29.94,153.13,0,8/4/17,Vaccinium,Hand,Apoidea,Apidae,Apinae,Meliponini,Tetragonula,Tetragonula,carbonaria,Female,0.0015,0,0.0015,1.834,6.001,11.005834
BEE,ALLO-AUS-191,Australasia,Australia,COFFS,COFFSGrays Road,-29.94,153.13,0,8/4/17,NA,Vane,Apoidea,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,urbanus,Female,0.0015,0,0.0015,1.752,7.299,12.787848
BEE,ALLO-AUS-192,Australasia,Australia,COFFS,COFFSGrays Road,-29.94,153.13,0,8/4/17,NA,Vane,Apoidea,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,urbanus,Female,0.0019,0,0.0019,1.794,7.372,13.225368
BEE,ALLO-AUS-193,Australasia,Australia,COFFS,COFFSGrays Road,-29.94,153.13,0,8/4/17,NA,Vane,Apoidea,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,urbanus,Female,0.002,0,0.002,1.652,7.101,11.730852
BEE,ALLO-AUS-194,Australasia,Australia,COFFS,COFFSGrays Road,-29.94,153.13,0,8/4/17,NA,Vane,Apoidea,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,urbanus,Male,0.0019,0,0.0019,1.702,8.186,13.932572
BEE,ALLO-AUS-195,Australasia,Australia,COFFS,COFFSGrays Road,-29.94,153.13,0,8/4/17,NA,Vane,Apoidea,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,urbanus,Female,0.0015,0,0.0015,1.731,7.027,12.163737
BEE,ALLO-AUS-196,Australasia,Australia,COFFS,COFFSGrays Road,-29.94,153.13,0,8/4/17,NA,Vane,Apoidea,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,urbanus,Female,0.0012,0,0.0012,1.605,7.035,11.291175
BEE,ALLO-AUS-204,Australasia,Australia,ARMID,ARMIDALEUNE,-30.49,151.64,0,16/4/17,Bottlebrush,Hand,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,Parasphecodes,sulthicum,Female,0.0797,0.067166,0.012534,3.284,12.749,41.867716
BEE,ALLO-AUS-205,Australasia,Australia,ARMID,ARMIDALEUNE,-30.49,151.64,0,16/4/17,Rosemary,Hand,Apoidea,Apidae,Xylocopinae,Allodapini,Exoneura,Exoneura,hamulata,Female,0.0725,0.067166,0.005334,2.7514,11.4706,31.56020884
BEE,ALLO-AUS-206,Australasia,Australia,ARMID,ARMIDALEUNE,-30.49,151.64,0,16/4/17,Rosemary,Hand,Apoidea,Apidae,Xylocopinae,Allodapini,Exoneura,Exoneura,hamulata,Female,0.074,0.067166,0.006834,2.678,11.914,31.905692
BEE,ALLO-AUS-207,Australasia,Australia,ARMID,ARMIDALEUNE,-30.49,151.64,0,16/4/17,Rosemary,Hand,Apoidea,Apidae,Xylocopinae,Allodapini,Exoneura,Exoneura,hamulata,Female,0.0727,0.067166,0.005534,2.751,12.076,33.221076
BEE,ALLO-AUS-208,Australasia,Australia,ARMID,ARMIDALEUNE,-30.49,151.64,0,16/4/17,Rosemary,Hand,Apoidea,Apidae,Xylocopinae,Allodapini,Exoneura,Exoneura,hamulata,Female,0.0725,0.067166,0.005334,2.417,10.342,24.996614
BEE,ALLO-AUS-209,Australasia,Australia,ARMID,ARMIDALEUNE,-30.49,151.64,0,16/4/17,Rosemary,Hand,Apoidea,Apidae,Xylocopinae,Allodapini,Exoneura,Exoneura,hamulata,Female,0.0731,0.067166,0.005934,2.627,12.025,31.589675
BEE,ALLO-AUS-211,Australasia,Australia,CSIRO,CSIRO_BRIS_COTTON,-27.12,151.08,90,NA,20826,Pan_trap,Apoidea,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,homsp1,Female,0.0688,0.067166,0.001634,2.063,9.598,19.800674
BEE,ALLO-AUS-213,Australasia,Australia,CSIRO,CSIRO_BRIS_COTTON,-27.06,151.04,90,NA,20717,Pan_trap,Apoidea,Colletidae,Hylaeinae,Halictina,Hylaeus,Euprosopis,elegans,Male,0.0684,0.067166,0.001234,2.496,10.898,27.201408
BEE,ALLO-AUS-214,Australasia,Australia,CSIRO,CSIRO_BRIS_COTTON,-27.26,151.22,90,NA,20675,Pan_trap,Apoidea,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,homsp1,Female,0.0683,0.067166,0.001134,2.211,10.81,23.90091
BEE,ALLO-AUS-215,Australasia,Australia,CSIRO,CSIRO_BRIS_COTTON,-27.06,151.04,90,NA,20703,Pan_trap,Apoidea,Halictidae,Nomiinae,Nomiini,Lipotriches,Austronomia,lipsp1,Female,0.0713,0.067166,0.004134,3.047,12.577,38.322119
BEE,ALLO-AUS-221,Australasia,Australia,COFFS,Woolgoolga,-30.11,153.2,0,3/3/17,NA,Hand,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,Eutricharaea,tenuicincta,Female,0.0561,0.038672,0.017428,4.615,14.104,65.08996
BEE,ALLO-AUS-222,Australasia,Australia,COFFS,Woolgoolga,-30.11,153.2,0,3/3/17,NA,Hand,Apoidea,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,urbanus,Female,0.0406,0.038672,0.001928,1.828,6.569,12.008132
BEE,ALLO-AUS-223,Australasia,Australia,COFFS,Woolgoolga,-30.11,153.2,0,3/3/17,NA,Hand,Apoidea,Apidae,Apinae,Meliponini,Tetragonula,Tetragonula,carbonaria,Female,0.0411,0.038672,0.002428,1.948,6.215,12.10682
BEE,ALLO-AUS-225,Australasia,Australia,COFFS,Woolgoolga,-30.11,153.2,0,3/3/17,NA,Hand,Apoidea,Apidae,Apinae,Meliponini,Tetragonula,Tetragonula,carbonaria,Female,0.0411,0.038672,0.002428,2.001,6.066,12.138066
BEE,ALLO-AUS-226,Australasia,Australia,COFFS,Woolgoolga,-30.11,153.2,0,3/3/17,NA,Hand,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,Eutricharaea,serricauda,Female,0.1194,0.096176,0.023224,5.068,17.001,86.161068
BEE,ALLO-AUS-227,Australasia,Australia,COFFS,Woolgoolga,-30.11,153.2,0,3/3/17,NA,Hand,Apoidea,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,sphecodoides,Female,0.0424,0.038672,0.003728,2.695,9.727,26.214265
BEE,ALLO-AUS-228,Australasia,Australia,COFFS,Woolgoolga,-30.11,153.2,0,3/3/17,NA,Hand,Apoidea,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,sphecodoides,Female,0.0411,0.038672,0.002428,1.996,8.0548,16.0773808
BEE,ALLO-AUS-229,Australasia,Australia,COFFS,Woolgoolga,-30.11,153.2,0,3/3/17,NA,Hand,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,bicingulatum,Female,0.0787,0.067166,0.011534,3.177,12.593,40.007961
BEE,ALLO-AUS-230,Australasia,Australia,BUNDA,Bundaberg,-24.84,152.46,0,19/2/17,NA,Hand,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,lassp3,Male,0.0689,0.067166,0.001734,2.005,8.4618,16.965909
BEE,ALLO-AUS-231,Australasia,Australia,COFFS,Woolgoolga,-30.11,153.2,0,3/3/17,NA,Hand,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,Unplaced,megsp2,Male,0.1199,0.096176,0.023724,4.968,17.38086,86.34811248
BEE,ALLO-AUS-232,Australasia,Australia,BUNDA,Bundaberg,-24.84,152.46,0,19/2/17,NA,Hand,Apoidea,Apidae,Apinae,Anthophorini,Amegilla,Zonamegilla,asserta,Female,0.0685,0.038672,0.029828,5.4618,18.287,99.8799366
BEE,ALLO-AUS-233,Australasia,Australia,BUNDA,Bundaberg,-24.84,152.46,0,19/2/17,NA,Hand,Apoidea,Apidae,Apinae,Anthophorini,Amegilla,Zonamegilla,asserta,Male,0.0638,0.038672,0.025128,5.452,16.562,90.296024
BEE,ALLO-AUS-234,Australasia,Australia,BUNDA,Bundaberg,-24.84,152.46,0,19/2/17,NA,Hand,Apoidea,Colletidae,Euryglossinae,Euryglossinae,Callohesma,Callohesma,calsp1,Male,0.0435,0.038672,0.004828,2.582,10.062,25.980084
BEE,ALLO-AUS-235,Australasia,Australia,BUNDA,Bundaberg,-24.84,152.46,0,19/2/17,NA,Hand,Apoidea,Apidae,Apinae,Melectini,Thyreus,Thyreus,nitidulus,Female,0.0656,0.038672,0.026928,4.596,13.906,63.911976
BEE,ALLO-AUS-236,Australasia,Australia,COFFS,Woolgoolga,-30.11,153.2,0,3/3/17,NA,Hand,Apoidea,Apidae,Apinae,Anthophorini,Amegilla,Zonamegilla,amecing,Male,0.1264,0.096176,0.030224,6.545,17.468,114.32806
BEE,ALLO-AUS-237,Australasia,Australia,COFFS,Woolgoolga,-30.11,153.2,0,3/3/17,NA,Hand,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,Unplaced,megsp2,Female,0.0715,0.038672,0.032828,5.342,18.6635,99.700417
BEE,ALLO-AUS-238,Australasia,Australia,BUNDA,Bundaberg,-24.84,152.46,0,19/2/17,NA,Hand,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,Eutricharaea,tenuicincta,Female,0.056,0.038672,0.017328,4.576,13.765,62.98864
BEE,ALLO-AUS-241,Australasia,Australia,WA,J.Lumbers WA 9.5k N Victoria Rock,-31.2,120.94,93,15/1/17,NA,Malaise,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,Unplaced,aurifrons,Female,0.1021,0.067166,0.034934,5.5094,19.021,104.7942974
BEE,ALLO-AUS-242,Australasia,Australia,WA,J.Lumbers WA 25k S Fraser Range Station,-32.25,122.83,93,15/1/17,NA,Malaise,Apoidea,Apidae,Apinae,Anthophorini,Amegilla,Notomegilla,chlorocyanea,Male,0.0835,0.067166,0.016334,4.852,14.6985,71.317122
BEE,ALLO-AUS-243,Australasia,Australia,WA,"J.Lumbers WA 43k SW Wubin, Jibberding",-29.83,116.94,78,30/1/17,NA,Malaise,Apoidea,Megachilidae,Megachilinae,Megachilini,Megachile,Schizomegachile,monstrosa,Male,0.2185,0.067166,0.151334,7.6454,36.85,281.73299
BEE,ALLO-AUS-244,Australasia,Australia,COFFS,COFFS_ FST,-30,153.1,0,19/9/17,Dillwynia,Hand,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,lanarium,Female,0.0477,0.038672,0.009028,2.968,11.76,34.90368
BEE,ALLO-AUS-245,Australasia,Australia,COFFS,COFFS_ S4A,-30,153.11,0,24/9/17,Vaccinium,Hand,Apoidea,Apidae,Xylocopinae,Allodapini,Braunsapis,Braunsapis,brasp3,Female,0.0431,0.038672,0.004428,2.498,8.086,20.198828
BEE,ALLO-AUS-246,Australasia,Australia,COFFS,COFFS_ B81,-29.99,153.14,0,26/9/17,Vaccinium,Hand,Apoidea,Apidae,Xylocopinae,Allodapini,Braunsapis,Braunsapis,brasp3,Female,0.0436,0.038672,0.004928,2.532,10.343,26.188476
BEE,ALLO-AUS-247,Australasia,Australia,COFFS,COFFS_ B81,-29.99,153.14,0,18/9/17,Vaccinium,Hand,Apoidea,Apidae,Xylocopinae,Allodapini,Braunsapis,Braunsapis,brasp3,Female,0.0397,0.038672,0.001028,2.15,8.748,18.8082
BEE,ALLO-AUS-248,Australasia,Australia,COFFS,COFFS_B910,-30.01,153.15,0,21/9/17,Vaccinium,Hand,Apoidea,Apidae,Xylocopinae,Allodapini,Braunsapis,Braunsapis,brasp3,Female,0.0419,0.038672,0.003228,2.151,9.307,20.019357
BEE,ALLO-AUS-249,Australasia,Australia,COFFS,COFFS_B910,-30.01,153.15,0,18/9/17,Vaccinium,Hand,Apoidea,Apidae,Xylocopinae,Allodapini,Exoneura,Exoneura,bicolor,Female,0.0444,0.038672,0.005728,2.282,11.415,26.04903
BEE,ALLO-AUS-250,Australasia,Australia,COFFS,COFFS_ S3R,-30.01,153.13,0,19/9/17,Vaccinium,Hand,Apoidea,Apidae,Xylocopinae,Xylocopini,Xylocopa,Lestis,bombylans,Male,0.1022,0.038672,0.063528,7.626,22.087,168.435462
BEE,ALLO-AUS-251,Australasia,Australia,COFFS,COFFS_ B46,-30,153.16,0,18/9/17,Vaccinium,Hand,Apoidea,Apidae,Xylocopinae,Allodapini,Braunsapis,Braunsapis,brasp3,Female,0.0432,0.038672,0.004528,2.219,8.8,19.5272
BEE,ALLO-AUS-252,Australasia,Australia,COFFS,COFFS_ FST,-30,153.1,0,7/9/17,Pultanea,Hand,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,orbitum,Female,0.0503,0.038672,0.011628,3.246,12.515,40.62369
BEE,ALLO-AUS-253,Australasia,Australia,COFFS,COFFS_9-10,-30.01,153.15,0,20/9/17,Melaleuca,Hand,Apoidea,Halictidae,Nomiinae,Nomiini,Lipotriches,Austronomia,australica,Female,0.0628,0.038672,0.024128,4.224,16.099,68.002176
BEE,ALLO-AUS-254,Australasia,Australia,COFFS,COFFS_B910,-30.01,153.15,0,21/9/17,Vaccinium,Hand,Apoidea,Halictidae,Nomiinae,Nomiini,Lipotriches,Austronomia,ferricauda,Female,0.0494,0.038672,0.010728,2.886,11.262,32.502132
BEE,ALLO-AUS-255,Australasia,Australia,COFFS,COFFS_ S3R,-30.01,153.13,0,4/9/17,Pultanea,Hand,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,lanarium,Female,0.0472,0.038672,0.008528,2.922,11.773,34.400706
BEE,ALLO-AUS-256,Australasia,Australia,COFFS,COFFS_ S3R,-30.01,153.13,0,19/9/17,Pultanea,Hand,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,lanarium,Female,0.0456,0.038672,0.006928,2.677,10.826,28.981202
BEE,ALLO-AUS-257,Australasia,Australia,COFFS,COFFS_ S3R,-30.01,153.13,0,19/9/17,Pultanea,Hand,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,lanarium,Female,0.0468,0.038672,0.008128,3.009,12.321,37.073889
BEE,ALLO-AUS-258,Australasia,Australia,COFFS,COFFS_ B81,-29.99,153.14,0,15/9/17,NA,Hand,Apoidea,Halictidae,Nomiinae,Nomiini,Lipotriches,Austronomia,australica,Female,0.0669,0.038672,0.028228,4.324,17.843,77.153132
BEE,ALLO-AUS-259,Australasia,Australia,COFFS,COFFS_ FST,-30,153.1,0,19/9/17,Dillwynia,Hand,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,lanarium,Female,0.0488,0.038672,0.010128,2.91,11.511,33.49701
BEE,ALLO-AUS-260,Australasia,Australia,COFFS,COFFS_ FST,-30,153.1,0,19/9/17,Dillwynia,Hand,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,lanarium,Female,0.0468,0.038672,0.008128,2.649,10.537,27.912513
BEE,ALLO-AUS-261,Australasia,Australia,COFFS,COFFS_ FST,-30,153.1,0,19/9/17,Dillwynia,Hand,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,orbitum,Female,0.0498,0.038672,0.011128,3.025,11.862,35.88255
BEE,ALLO-AUS-262,Australasia,Australia,COFFS,COFFS_9-10,-30.01,153.15,0,12/9/17,Vaccinium,Hand,Apoidea,Apidae,Xylocopinae,Allodapini,Braunsapis,Braunsapis,brasp3,Female,0.0456,0.038672,0.006928,2.66,11.862,31.55292
BEE,ALLO-AUS-263,Australasia,Australia,COFFS,COFFS_ B81,-29.99,153.14,0,18/9/17,Vaccinium,Hand,Apoidea,Apidae,Xylocopinae,Allodapini,Braunsapis,Braunsapis,brasp3,Female,0.0433,0.038672,0.004628,2.296,8.524,19.571104
BEE,ALLO-AUS-264,Australasia,Australia,COFFS,COFFS_ FST,-30,153.1,0,19/9/17,Dillwynia,Hand,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,lanarium,Female,0.0488,0.038672,0.010128,3.092,11.66,36.05272
BEE,ALLO-AUS-266,Australasia,Australia,COFFS,COFFS_ FST,-30,153.1,0,7/9/17,Pultanea,Hand,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,lanarium,Female,0.0457,0.038672,0.007028,2.761,11.218,30.972898
BEE,ALLO-AUS-267,Australasia,Australia,COFFS,COFFS_ B81,-29.99,153.14,0,12/9/17,Vaccinium,Hand,Apoidea,Apidae,Xylocopinae,Allodapini,Exoneura,Exoneura,bicolor,Female,0.0441,0.038672,0.005428,2.427,11.947,28.995369
BEE,ALLO-AUS-268,Australasia,Australia,COFFS,COFFS_ FST,-30,153.1,0,7/9/17,Dillwynia,Hand,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,lanarium,Female,0.0465,0.038672,0.007828,2.842,12.058,34.268836
BEE,ALLO-AUS-269,Australasia,Australia,COFFS,COFFS_ FST,-30,153.1,0,7/9/17,Dillwynia,Hand,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,lanarium,Female,0.0476,0.038672,0.008928,2.71,12.256,33.21376
BEE,ALLO-AUS-270,Australasia,Australia,COFFS,COFFS_ FST,-30,153.1,0,7/9/17,Dillwynia,Hand,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,lanarium,Female,0.0484,0.038672,0.009728,2.942,12.096,35.586432
BEE,ALLO-AUS-272,Australasia,Australia,COFFS,COFFS_ B81,-29.99,153.14,0,14/9/17,Pultanea,Hand,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,lanarium,Female,0.0462,0.038672,0.007528,2.912,12.124,35.305088
BEE,ALLO-AUS-273,Australasia,Australia,COFFS,COFFS_B910,-30.01,153.15,0,14/9/17,Vaccinium,Hand,Apoidea,Apidae,Xylocopinae,Allodapini,Exoneura,Exoneura,bicolor,Female,0.043,0.038672,0.004328,2.294,10.009,22.960646
BEE,ALLO-AUS-274,Australasia,Australia,COFFS,COFFS_FST,-30,153.1,0,14/9/17,Pultanea,Hand,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,lanarium,Female,0.0468,0.038672,0.008128,2.66,12.046,32.04236
BEE,ALLO-AUS-275,Australasia,Australia,COFFS,COFFS_B910,-30.01,153.15,0,14/9/17,Vaccinium,Hand,Apoidea,Apidae,Xylocopinae,Allodapini,Braunsapis,Braunsapis,brasp3,Female,0.0476,0.038672,0.008928,2.715,11.81,32.06415
BEE,ALLO-AUS-276,Australasia,Australia,COFFS,COFFS_B910,-30.01,153.15,0,14/9/17,Vaccinium,Hand,Apoidea,Apidae,Xylocopinae,Allodapini,Exoneura,Exoneura,bicolor,Female,0.0432,0.038672,0.004528,2.18,9.222,20.10396
BEE,ALLO-AUS-277,Australasia,Australia,COFFS,COFFS_ B81,-29.99,153.14,0,1/9/17,Pultanea,Hand,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,lanarium,Female,0.0482,0.038672,0.009528,2.92,11.795,34.4414
BEE,ALLO-AUS-278,Australasia,Australia,COFFS,COFFS_B910,-30.01,153.15,0,14/9/17,Pultanea,Hand,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,lanarium,Female,0.041,0.038672,0.002328,2.232,10.011,22.344552
BEE,ALLO-AUS-280,Australasia,Australia,COFFS,COFFS_ FST,-30,153.1,0,7/9/17,Pultanea,Hand,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,lanarium,Female,0.046,0.038672,0.007328,2.608,10.371,27.047568
BEE,ALLO-AUS-281,Australasia,Australia,COFFS,COFFS_B910,-30.01,153.15,0,14/9/17,Pultanea,Hand,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,lanarium,Female,0.0499,0.038672,0.011228,2.923,12.134,35.467682
BEE,ALLO-AUS-282,Australasia,Australia,COFFS,COFFS_B910,-30.01,153.15,0,14/9/17,Vaccinium,Hand,Apoidea,Apidae,Xylocopinae,Allodapini,Exoneura,Exoneura,bicolor,Female,0.0422,0.038672,0.003528,2.32,9.968,23.12576
BEE,ALLO-AUS-283,Australasia,Australia,COFFS,COFFS_ B81,-29.99,153.14,0,12/9/17,Pultanea,Hand,Apoidea,Halictidae,Nomiinae,Nomiini,Lipotriches,Austronomia,australica,Female,0.0719,0.038672,0.033228,4.094,15.423,63.141762
