Superfamily,Tag,Region,Country,Measurement,Locality,Location,Latitude,Longitude,Pres.time,Col.date,Plant,Col.method,Family,Subfamily,Tribe,Genus,Subgenus,Species,Sex,Weight,Pin.wgt,Spec.wgt,IT,BL,Bl_cor
Apoidea,ALLO-GER-365,Europe,Germany,LK,Wurzberg,Rieden3,49.941994,10.050008,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,Thoracobombus,Bombus_pascuorum,Female,0.0631,0.036904,0.026196,3.3136718,17.116,10.51218192
Apoidea,ALLO-SWI-635,Europe,Switzerland,LC,Zurich,,47.3769,8.5417,NA,14/4/15,NA,NA,Apidae,Apinae,Bombini,Bombus,Thoracobombus,Bombus_pascuorum,Female,0.1592,0.05856,0.10064,4.782,NA,NA
Apoidea,ALLO-SWI-639,Europe,Switzerland,LC,Zurich,,47.3769,8.5417,NA,14/4/15,NA,NA,Apidae,Apinae,Bombini,Bombus,Thoracobombus,Bombus_pascuorum,Female,0.1696,0.05856,0.11104,4.89,NA,NA
Apoidea,ALLO-SWI-639,Europe,Switzerland,LC,Zurich,,47.3769,8.5417,NA,14/4/15,NA,NA,Apidae,Apinae,Bombini,Bombus,Thoracobombus,Bombus_pascuorum,Female,0.1696,0.05856,0.11104,4.89,NA,NA
Apoidea,ALLO-SWI-640,Europe,Switzerland,LC,Zurich,,47.3769,8.5417,NA,14/4/15,NA,NA,Apidae,Apinae,Bombini,Bombus,Thoracobombus,Bombus_pascuorum,Female,0.1216,0.05856,0.06304,3.931,NA,NA
Apoidea,ALLO-SWI-326,Europe,Switzerland,LC,Zurich,berg r5,47.3769,8.5417,NA,25/8/16,NA,NA,Apidae,Apinae,Bombini,Bombus,Thoracobombus,Bombus_pascuorum,Male,0.06588,0.031179,0.034701,3.638,NA,NA
Apoidea,ALLO-SWI-358,Europe,Switzerland,LC,Zurich,Wadi r2,47.3769,8.5417,NA,22/6/16,NA,NA,Apidae,Apinae,Bombini,Bombus,Thoracobombus,Bombus_pascuorum,Female,0.04528,0.031179,0.014101,2.965,NA,NA
Apoidea,IRE20170109,Europe,Ireland,LR,DUBLIN,South DublinUCD 1,53.31,-6.23,0,3/8/17,Cirsium vulgare,Hand,Apidae,Apinae,Bombini,Bombus,Thoracobombus,Bombus_pascuorum,Male,0.0757,0.046966667,0.028733333,3.9,9.8,9.8
Apoidea,IRE20170145,Europe,Ireland,LR,DUBLIN,South DublinGNI 4,53.29,-6.42,0,21/7/17,Epilobium hirsutum,Hand,Apidae,Apinae,Bombini,Bombus,Thoracobombus,Bombus_pascuorum,Female,0.0902,0.046966667,0.043233333,4.5,12,12
Apoidea,IRE20170149,Europe,Ireland,LR,DUBLIN,South DublinTCD 4,53.31,-6.26,0,18/7/17,Plantago lanceolata,Hand,Apidae,Apinae,Bombini,Bombus,Thoracobombus,Bombus_pascuorum,Female,0.0774,0.046966667,0.030433333,3.9,9.2,9.2
Apoidea,IRE20170156,Europe,Ireland,LR,DUBLIN,South DublinRTE 4,53.32,-6.22,0,8/7/17,Phacelia tanacetifolia,Hand,Apidae,Apinae,Bombini,Bombus,Thoracobombus,Bombus_pascuorum,Female,0.1007,0.046966667,0.053733333,4.5,11.6,11.6
Apoidea,IRE20170216,Europe,Ireland,LR,DUBLIN,South DublinRTE 4,53.32,-6.22,0,1/8/17,Cirsium vulgare,Hand,Apidae,Apinae,Bombini,Bombus,Thoracobombus,Bombus_pascuorum,Male,0.0914,0.046966667,0.044433333,5,12,12
Apoidea,IRE20170308,Europe,Ireland,LR,DUBLIN,South DublinUCD 4,53.31,-6.23,0,5/9/17,Hypochaeris radicata,Hand,Apidae,Apinae,Bombini,Bombus,Thoracobombus,Bombus_pascuorum,Male,0.0688,0.046966667,0.021833333,4.2,10.1,10.1
Apoidea,ALLO-SWI-328,Europe,Switzerland,LC,Zurich,Buch str r3,47.3769,8.5417,NA,8/7/16,NA,NA,Apidae,Apinae,Bombini,Bombus,Pyrobombus,Bombus_pratorum,Female,0.07513,0.047707,0.027423,3.591,NA,NA
Apoidea,ALLO-SWI-334,Europe,Switzerland,LC,Zurich,Wadi r2,47.3769,8.5417,NA,22/6/16,NA,NA,Apidae,Apinae,Bombini,Bombus,Pyrobombus,Bombus_pratorum,Female,0.05147,0.031179,0.020291,3.37,NA,NA
Apoidea,ALLO-GER-238,Europe,Germany,LK,Wurzberg,Opferbaum2,49.916336,10.065003,14,2/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,Pyrobombus,Bombus_pratorum,Female,0.1024,0.036904,0.065496,4.139647,19.459,11.95118883
Apoidea,ALLO-GER-246,Europe,Germany,LK,Wurzberg,Dipbach,49.906236,10.124092,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,Pyrobombus,Bombus_pratorum,Female,0.083,0.036904,0.046096,3.6875754,15.94,9.789914687
Apoidea,ALLO-GER-267,Europe,Germany,LK,Wurzberg,Rieden3,49.941994,10.050008,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,Pyrobombus,Bombus_pratorum,Female,0.0773,0.036904,0.040396,3.2719822,15.378,9.444749564
Apoidea,ALLO-GER-274,Europe,Germany,LK,Wurzberg,Rieden3,49.941994,10.050008,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,Pyrobombus,Bombus_pratorum,Female,0.1033,0.036904,0.066396,3.967026,19.978,12.26994452
Apoidea,ALLO-GER-281,Europe,Germany,LK,Wurzberg,Dipbach,49.906236,10.124092,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,Pyrobombus,Bombus_pratorum,Female,0.069,0.036904,0.032096,3.540359,17.388,10.67923692
Apoidea,ALLO-GER-300,Europe,Germany,LK,Wurzberg,Opferbaum3,49.912992,10.067944,14,2/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,Pyrobombus,Bombus_pratorum,Female,0.0772,0.036904,0.040296,3.6419774,17.024,10.45567802
Apoidea,ALLO-GER-314,Europe,Germany,LK,Wurzberg,Prosselsheim3,49.861344,10.1095,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,Pyrobombus,Bombus_pratorum,Female,0.0729,0.036904,0.035996,3.5384048,16.443,10.09884361
Apoidea,ALLO-GER-344,Europe,Germany,LK,Wurzberg,Dipbach,49.906236,10.124092,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,Pyrobombus,Bombus_pratorum,Female,0.0735,0.036904,0.036596,3.807433,15.704,9.644969902
Apoidea,ALLO-GER-346,Europe,Germany,LK,Wurzberg,Prosselsheim1,49.868039,10.135947,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,Pyrobombus,Bombus_pratorum,Female,0.0635,0.036904,0.026596,3.1449592,14.54,8.930072745
Apoidea,ALLO-GER-360,Europe,Germany,LK,Wurzberg,Opferbaum3,49.912992,10.067944,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,Pyrobombus,Bombus_pratorum,Male,0.0781,0.036904,0.041196,3.1547302,19.987,12.27547207
Apoidea,ALLO-GER-361,Europe,Germany,LK,Wurzberg,Dipbach,49.906236,10.124092,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,Pyrobombus,Bombus_pratorum,Female,0.0735,0.036904,0.036596,3.465448,17.697,10.86901632
Apoidea,ALLO-GER-362,Europe,Germany,LK,Wurzberg,Rieden1,49.937356,10.040881,14,2/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,Pyrobombus,Bombus_pratorum,Female,0.0767,0.036904,0.039796,3.7025576,17.676,10.8561187
Apoidea,ALLO-SWI-637,Europe,Switzerland,LC,Zurich,,47.3769,8.5417,NA,14/4/15,NA,NA,Apidae,Apinae,Bombini,Bombus,Pyrobombus,Bombus_pratorum,Female,0.1348,0.05856,0.07624,4.962,NA,NA
Apoidea,ALLO-SWI-638,Europe,Switzerland,LC,Zurich,,47.3769,8.5417,NA,14/4/15,NA,NA,Apidae,Apinae,Bombini,Bombus,Pyrobombus,Bombus_pratorum,Female,0.1224,0.055147,0.067253,3.652,NA,NA
Apoidea,ALLO-SWI-539,Europe,Switzerland,LC,Zurich,,47.3769,8.5417,NA,14/4/15,NA,NA,Apidae,Apinae,Bombini,Bombus,Pyrobombus,Bombus_pratorum,Female,0.0894,0.047243,0.042157,3.685,NA,NA
Apoidea,ALLO-SWI-542,Europe,Switzerland,LC,Zurich,,47.3769,8.5417,NA,14/4/15,NA,NA,Apidae,Apinae,Bombini,Bombus,Pyrobombus,Bombus_pratorum,Female,0.0863,0.047243,0.039057,3.475,NA,NA
Apoidea,ALLO-SWI-585,Europe,Switzerland,LC,Zurich,,47.3769,8.5417,NA,14/4/15,NA,NA,Apidae,Apinae,Bombini,Bombus,Pyrobombus,Bombus_pratorum,Female,0.0782,0.047243,0.030957,3.395,NA,NA
Apoidea,IRE20170177,Europe,Ireland,LR,DUBLIN,South DublinGNI 2,53.29,-6.42,0,27/6/17,Phacelia tanacetifolia,Hand,Apidae,Apinae,Bombini,Bombus,Pyrobombus,Bombus_pratorum,Male,0.0657,0.046966667,0.018733333,3.1,8.4,8.4
Apoidea,IRE20170247,Europe,Ireland,LR,DUBLIN,South DublinUCD 4,53.31,-6.23,0,21/6/17,Plantago lanceolata,Hand,Apidae,Apinae,Bombini,Bombus,Pyrobombus,Bombus_pratorum,Female,0.0618,0.037233333,0.024566667,3.5,9.5,9.5
Apoidea,IRE20170287,Europe,Ireland,LR,DUBLIN,South DublinUCD 2,53.31,-6.23,0,25/7/17,Epilobium hirsutum,Hand,Apidae,Apinae,Bombini,Bombus,Pyrobombus,Bombus_pratorum,Female,0.066,0.037233333,0.028766667,4,9,9
Apoidea,IRE20170348,Europe,Ireland,LR,DUBLIN,South DublinRTE 1,53.31,-6.22,0,21/6/17,Phacelia tanacetifolia,Hand,Apidae,Apinae,Bombini,Bombus,Pyrobombus,Bombus_pratorum,Female,0.0613,0.037233333,0.024066667,3.5,9.4,9.4
Apoidea,IRE20170407,Europe,Ireland,LR,DUBLIN,South DublinGNI 3,53.29,-6.42,0,20/6/17,Phacelia tanacetifolia,Hand,Apidae,Apinae,Bombini,Bombus,Pyrobombus,Bombus_pratorum,Male,0.0777,0.037233333,0.040466667,4.2,10.7,10.7
Apoidea,IRE20170572,Europe,Ireland,LR,DUBLIN,South DublinRTE 2,53.31,-6.22,0,17/7/17,Epilobium hirsutum,Hand,Apidae,Apinae,Bombini,Bombus,Pyrobombus,Bombus_pratorum,Male,0.0755,0.037233333,0.038266667,4.4,11.3,11.3
Apoidea,ALLO-GER-354,Europe,Germany,LK,Wurzberg,Opferbaum2,49.916336,10.065003,14,2/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,Thoracobombus,Bombus_ruderarius,Female,0.1293,0.036904,0.092396,4.7565228,25.393,15.59569032
Apoidea,ALLO-GER-406,Europe,Germany,LK,Wurzberg,Prosselsheim4,49.850392,10.113375,14,1/5/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,Thoracobombus,Bombus_ruderarius,Female,0.1413,0.036904,0.104396,5.3831696,24.599,15.1080371
Apoidea,ALLO-GER-421,Europe,Germany,LK,Wurzberg,Hausen2,49.935697,10.017931,14,17/5/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,Psithyrus,Bombus_rupestris,Female,0.2155,0.036904,0.178596,5.8196076,25.993,15.96419401
Apoidea,ALLO-SWI-538,Europe,Switzerland,LC,Zurich,,47.3769,8.5417,NA,14/4/14,NA,NA,Apidae,Apinae,Bombini,Bombus,Thoracobombus,Bombus_sylvarum,Female,0.1459,0.047707,0.098193,4.703,NA,NA
Apoidea,ALLO-SWI-550,Europe,Switzerland,LC,Zurich,,47.3769,8.5417,NA,14/4/14,NA,NA,Apidae,Apinae,Bombini,Bombus,Thoracobombus,Bombus_sylvarum,Female,0.1457,0.047707,0.097993,5.015,NA,NA
Apoidea,ALLO-SWI-538,Europe,Switzerland,LC,Zurich,,47.3769,8.5417,NA,14/4/14,NA,NA,Apidae,Apinae,Bombini,Bombus,Thoracobombus,Bombus_sylvarum,Female,0.1459,0.05856,0.08734,4.703,NA,NA
Apoidea,ALLO-SWI-550,Europe,Switzerland,LC,Zurich,,47.3769,8.5417,NA,14/4/14,NA,NA,Apidae,Apinae,Bombini,Bombus,Thoracobombus,Bombus_sylvarum,Female,0.1457,0.05856,0.08714,5.015,NA,NA
Apoidea,ALLO-SWI-588,Europe,Switzerland,LC,Zurich,,47.3769,8.5417,NA,14/4/14,NA,NA,Apidae,Apinae,Bombini,Bombus,Thoracobombus,Bombus_sylvarum,Female,0.1394,0.05856,0.08084,4.79,NA,NA
Apoidea,ALLO-SWI-592,Europe,Switzerland,LC,Zurich,,47.3769,8.5417,NA,14/4/14,NA,NA,Apidae,Apinae,Bombini,Bombus,Thoracobombus,Bombus_sylvarum,Female,0.1005,0.01451,0.08599,4.497,NA,NA
Apoidea,ALLO-SWI-688,Europe,Switzerland,LC,Zurich,,47.3769,8.5417,NA,14/4/15,NA,NA,Apidae,Apinae,Bombini,Bombus,Thoracobombus,Bombus_sylvarum,Female,0.1271,0.05856,0.06854,4.682,NA,NA
Apoidea,ALLO-SWI-601,Europe,Switzerland,LC,Zurich,,47.3769,8.5417,NA,14/4/14,NA,NA,Apidae,Apinae,Bombini,Bombus,Thoracobombus,Bombus_sylvarum,Female,0.114,0.05856,0.05544,4.078,NA,NA
Apoidea,ALLO-SWI-42,Europe,Switzerland,LC,Zurich,,47.3769,8.5417,NA,14/4/14,NA,NA,Apidae,Apinae,Bombini,Bombus,Psithyrus,Bombus_sylvestris,Female,0.1538,0.05856,0.09524,4.527,NA,NA
Apoidea,ALLO-SWI-76,Europe,Switzerland,LC,Zurich,,47.3769,8.5417,NA,14/4/14,NA,NA,Apidae,Apinae,Bombini,Bombus,Psithyrus,Bombus_sylvestris,Female,0.152,0.05856,0.09344,4.604,NA,NA
Apoidea,ALLO-SWI-65,Europe,Switzerland,LC,Zurich,,47.3769,8.5417,NA,14/4/14,NA,NA,Apidae,Apinae,Bombini,Bombus,Psithyrus,Bombus_sylvestris,Female,0.1438,0.05856,0.08524,4.388,NA,NA
Apoidea,ALLO-SWI-86,Europe,Switzerland,LC,Zurich,,47.3769,8.5417,NA,14/4/14,NA,NA,Apidae,Apinae,Bombini,Bombus,Psithyrus,Bombus_sylvestris,Female,0.1262,0.05856,0.06764,4.31,NA,NA
Apoidea,SpainBF201,Europe,Spain,IB,SPAIN,NA,37.396355,-5.9732,0,1/1/17,NA,Hand,Apidae,Apinae,Bombini,Bombus,Bombus,Bombus_terrestris,Female,NA,NA,0.0646,5.04,17.26,17.26
Apoidea,SpainBF216,Europe,Spain,IB,SPAIN,NA,37.396355,-5.9732,0,1/1/17,NA,Hand,Apidae,Apinae,Bombini,Bombus,Bombus,Bombus_terrestris,Female,NA,NA,0.0646,5.25,16.7,16.7
Apoidea,BRIS_003,Europe,Britain,LK,BRISTOL,Royal Fort Gardens,51.46,-2.6,0,4/8/17,NA,Hand,Apidae,Apinae,Bombini,Bombus,Bombus,Bombus_terrestris,Female,0.1545,0.06,0.0945,4.8060292,22.832,14.02279373
Apoidea,BRIS_009,Europe,Britain,LK,BRISTOL,Royal Fort Gardens,51.46,-2.6,0,4/8/17,NA,Hand,Apidae,Apinae,Bombini,Bombus,Bombus,Bombus_terrestris,Female,0.1497,0.057,0.0927,4.8118918,23.386,14.36304547
Apoidea,BRIS_014,Europe,Britain,LK,BRISTOL,Royal Fort Gardens,51.46,-2.6,0,4/8/17,NA,Hand,Apidae,Apinae,Bombini,Bombus,Bombus,Bombus_terrestris,Female,0.151,0.058,0.093,4.9558512,22.007,13.51610116
Apoidea,BRIS_015,Europe,Britain,LK,BRISTOL,Royal Fort Gardens,51.46,-2.6,0,4/8/17,NA,Hand,Apidae,Apinae,Bombini,Bombus,Bombus,Bombus_terrestris,Female,0.1594,0.058,0.1014,5.0952508,22.936,14.08666771
Apoidea,BRIS_017,Europe,Britain,LK,BRISTOL,Royal Fort Gardens,51.46,-2.6,0,4/8/17,NA,Hand,Apidae,Apinae,Bombini,Bombus,Bombus,Bombus_terrestris,Female,0.1044,0.058,0.0464,3.911657,17.815,10.94148872
Apoidea,BRIS_018,Europe,Britain,LK,BRISTOL,Royal Fort Gardens,51.46,-2.6,0,4/8/17,NA,Hand,Apidae,Apinae,Bombini,Bombus,Bombus,Bombus_terrestris,Female,0.0914,0.059,0.0324,3.4374378,17.347,10.65405584
Apoidea,BRIS_019,Europe,Britain,LK,BRISTOL,Royal Fort Gardens,51.46,-2.6,0,4/8/17,NA,Hand,Apidae,Apinae,Bombini,Bombus,Bombus,Bombus_terrestris,Female,0.1595,0.059,0.1005,5.0574696,23.117,14.19783299
Apoidea,BRIS_020,Europe,Britain,LK,BRISTOL,Royal Fort Gardens,51.46,-2.6,0,11/8/17,NA,Hand,Apidae,Apinae,Bombini,Bombus,Bombus,Bombus_terrestris,Female,0.1234,0.058,0.0654,4.7728078,21.612,13.2735029
Apoidea,BRIS_021,Europe,Britain,LK,BRISTOL,Royal Fort Gardens,51.46,-2.6,0,11/8/17,NA,Hand,Apidae,Apinae,Bombini,Bombus,Bombus,Bombus_terrestris,Female,0.116,0.058,0.058,4.5865074,22.558,13.85451038
Apoidea,BRIS_022,Europe,Britain,LK,BRISTOL,Royal Fort Gardens,51.46,-2.6,0,11/8/17,NA,Hand,Apidae,Apinae,Bombini,Bombus,Bombus,Bombus_terrestris,Female,0.1113,0.058,0.0533,4.3194334,18.85,11.57715758
Apoidea,BRIS_025,Europe,Britain,LK,BRISTOL,Royal Fort Gardens,51.46,-2.6,0,11/8/17,NA,Hand,Apidae,Apinae,Bombini,Bombus,Bombus,Bombus_terrestris,Female,0.1303,0.058,0.0723,4.5819476,21.222,13.0339755
Apoidea,BRIS_026,Europe,Britain,LK,BRISTOL,Royal Fort Gardens,51.46,-2.6,0,11/8/17,NA,Hand,Apidae,Apinae,Bombini,Bombus,Bombus,Bombus_terrestris,Female,0.131,0.058,0.073,5.3297548,23.864,14.65662008
Apoidea,BRIS_030,Europe,Britain,LK,BRISTOL,Royal Fort Gardens,51.46,-2.6,0,11/8/17,NA,Hand,Apidae,Apinae,Bombini,Bombus,Bombus,Bombus_terrestris,Female,0.1103,0.057,0.0533,4.4080238,20.152,12.37681059
Apoidea,BRIS_031,Europe,Britain,LK,BRISTOL,Royal Fort Gardens,51.46,-2.6,0,11/8/17,NA,Hand,Apidae,Apinae,Bombini,Bombus,Bombus,Bombus_terrestris,Female,0.1659,0.06,0.1059,5.3258464,24.164,14.84087193
Apoidea,BRIS_032,Europe,Britain,LK,BRISTOL,Royal Fort Gardens,51.46,-2.6,0,11/8/17,NA,Hand,Apidae,Apinae,Bombini,Bombus,Bombus,Bombus_terrestris,Female,0.125,0.058,0.067,4.8001666,23.309,14.31575417
Apoidea,BRIS_033,Europe,Britain,LK,BRISTOL,Royal Fort Gardens,51.46,-2.6,0,11/8/17,NA,Hand,Apidae,Apinae,Bombini,Bombus,Bombus,Bombus_terrestris,Female,0.156,0.06,0.096,5.3297548,23.908,14.68364368
Apoidea,ALLO-GER-240,Europe,Germany,LK,Wurzberg,Hausen2,49.935697,10.017931,14,17/5/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,Bombus,Bombus_terrestris,Female,0.2495,0.036904,0.212596,5.8547832,31.487,19.33845946
Apoidea,ALLO-GER-250,Europe,Germany,LK,Wurzberg,Hausen1,49.938633,10.022767,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,Bombus,Bombus_terrestris,Female,0.0832,0.036904,0.046296,3.768349,18.117,11.12696891
Apoidea,ALLO-GER-261,Europe,Germany,LK,Wurzberg,Opferbaum3,49.912992,10.067944,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,Bombus,Bombus_terrestris,Female,0.1091,0.036904,0.072196,3.7891938,21.041,12.92281022
Apoidea,ALLO-GER-272,Europe,Germany,LK,Wurzberg,Hausen1,49.938633,10.022767,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,Bombus,Bombus_terrestris,Female,0.1102,0.036904,0.073296,4.090792,20.279,12.45481054
Apoidea,ALLO-GER-277,Europe,Germany,LK,Wurzberg,Bergtheim1,49.900486,10.053631,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,Bombus,Bombus_terrestris,Female,0.1046,0.036904,0.067696,4.0139268,23.738,14.57923431
Apoidea,ALLO-GER-280,Europe,Germany,LK,Wurzberg,Hausen1,49.938633,10.022767,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,Bombus,Bombus_terrestris,Female,0.1042,0.036904,0.067296,4.0184866,18.764,11.52433872
Apoidea,ALLO-GER-282,Europe,Germany,LK,Wurzberg,Opferbaum2,49.916336,10.065003,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,Bombus,Bombus_terrestris,Female,0.1188,0.036904,0.081896,4.3695912,22.758,13.97734495
Apoidea,ALLO-GER-285,Europe,Germany,LK,Wurzberg,Opferbaum2,49.916336,10.065003,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,Bombus,Bombus_terrestris,Female,0.1033,0.036904,0.066396,4.1520236,18.836,11.56855916
Apoidea,ALLO-GER-287,Europe,Germany,LK,Wurzberg,Bergtheim2,49.896189,10.045694,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,Bombus,Bombus_terrestris,Female,0.1252,0.036904,0.088296,4.077764,23.898,14.67750196
Apoidea,ALLO-GER-291,Europe,Germany,LK,Wurzberg,Rieden3,49.941994,10.050008,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,Bombus,Bombus_terrestris,Female,0.118,0.036904,0.081096,3.686924,21.893,13.44608546
Apoidea,ALLO-GER-294,Europe,Germany,LK,Wurzberg,Prosselsheim4,49.850392,10.113375,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,Bombus,Bombus_terrestris,Female,0.0993,0.036904,0.062396,3.6589138,23.583,14.48403752
Apoidea,ALLO-GER-295,Europe,Germany,LK,Wurzberg,Dipbach,49.906236,10.124092,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,Bombus,Bombus_terrestris,Female,0.0806,0.036904,0.043696,3.3879314,17.932,11.01334694
Apoidea,ALLO-GER-296,Europe,Germany,LK,Wurzberg,Opferbaum3,49.912992,10.067944,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,Bombus,Bombus_terrestris,Female,0.1039,0.036904,0.066996,3.8015704,21.167,13.000196
Apoidea,ALLO-GER-301,Europe,Germany,LK,Wurzberg,Hausen2,49.935697,10.017931,14,2/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,Bombus,Bombus_terrestris,Female,0.2783,0.036904,0.241396,6.25344,36.624,22.49346521
Apoidea,ALLO-GER-307,Europe,Germany,LK,Wurzberg,Dipbach,49.906236,10.124092,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,Bombus,Bombus_terrestris,Female,0.0795,0.036904,0.042596,3.8452142,19.857,12.19562961
Apoidea,ALLO-GER-311,Europe,Germany,LK,Wurzberg,Hausen1,49.938633,10.022767,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,Bombus,Bombus_terrestris,Female,0.2558,0.036904,0.218896,5.8345898,34.569,21.23134008
Apoidea,ALLO-GER-323,Europe,Germany,LK,Wurzberg,Opferbaum3,49.912992,10.067944,14,17/5/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,Bombus,Bombus_terrestris,Female,0.2045,0.036904,0.167596,6.1863458,31.943,19.61852226
Apoidea,ALLO-GER-327,Europe,Germany,LK,Wurzberg,Dipbach,49.906236,10.124092,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,Bombus,Bombus_terrestris,Female,0.0986,0.036904,0.061696,3.6634736,18.617,11.43405532
Apoidea,ALLO-GER-334,Europe,Germany,LK,Wurzberg,Bergtheim3,49.902308,10.057294,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,Bombus,Bombus_terrestris,Female,0.0997,0.036904,0.062796,4.1318302,20.462,12.56720416
Apoidea,ALLO-GER-335,Europe,Germany,LK,Wurzberg,Hausen1,49.938633,10.022767,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,Bombus,Bombus_terrestris,Female,0.0962,0.036904,0.059296,4.3037998,20.522,12.60405453
Apoidea,ALLO-GER-343,Europe,Germany,LK,Wurzberg,Hausen1,49.938633,10.022767,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,Bombus,Bombus_terrestris,Female,0.1083,0.036904,0.071396,3.8745272,18.452,11.3327168
Apoidea,ALLO-GER-345,Europe,Germany,LK,Wurzberg,Prosselsheim1,49.868039,10.135947,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,Bombus,Bombus_terrestris,Female,0.0916,0.036904,0.054696,4.0966546,17.289,10.61843382
Apoidea,ALLO-GER-353,Europe,Germany,LK,Wurzberg,Opferbaum5,49.925831,10.094319,14,1/5/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,Bombus,Bombus_terrestris,Female,0.2617,0.036904,0.224796,6.067791,32.073,19.69836473
Apoidea,ALLO-GER-357,Europe,Germany,LK,Wurzberg,Dipbach,49.906236,10.124092,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,Bombus,Bombus_terrestris,Female,0.2074,0.036904,0.170496,5.9218774,32.833,20.16513607
Apoidea,ALLO-GER-363,Europe,Germany,LK,Wurzberg,Prosselsheim4,49.850392,10.113375,14,2/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,Bombus,Bombus_terrestris,Female,0.2629,0.036904,0.225996,6.299038,33.882,20.80940335
Apoidea,ALLO-GER-364,Europe,Germany,LK,Wurzberg,Rieden2,49.937231,10.057994,14,17/5/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,Bombus,Bombus_terrestris,Female,0.2433,0.036904,0.206396,6.2384578,33.436,20.53548228
Apoidea,ALLO-GER-366,Europe,Germany,LK,Wurzberg,Dipbach,49.906236,10.124092,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,Bombus,Bombus_terrestris,Female,0.2704,0.036904,0.233496,6.243669,33.689,20.690868
Apoidea,ALLO-GER-372,Europe,Germany,LK,Wurzberg,Rieden3,49.941994,10.050008,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,Bombus,Bombus_terrestris,Female,0.1044,0.036904,0.067496,4.4790264,21.267,13.06161328
Apoidea,ALLO-GER-378,Europe,Germany,LK,Wurzberg,Hausen1,49.938633,10.022767,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,Bombus,Bombus_terrestris,Female,0.1442,0.036904,0.107296,3.716237,26.758,16.43403621
Apoidea,ALLO-GER-385,Europe,Germany,LK,Wurzberg,Rieden2,49.937231,10.057994,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,Bombus,Bombus_terrestris,Female,0.1658,0.036904,0.128896,5.523872,28.517,17.51436619
Apoidea,ALLO-GER-392,Europe,Germany,LK,Wurzberg,Hausen2,49.935697,10.017931,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,Bombus,Bombus_terrestris,Female,0.1113,0.036904,0.074396,4.3910874,20.088,12.33750353
