Superfamily,Tag,Region,Country,Measurement,Locality,Location,Latitude,Longitude,Pres.time,Col.date,Plant,Col.method,Family,Subfamily,Tribe,Genus,Subgenus,Species,Sex,Weight,Pin.wgt,Spec.wgt,IT,IT_cor_65,IT_cor,BL,Bl_cor
Apoidea,ALLO-AUS-226,Australasia,Australia,LK,COFFS,Woolgoolga,-30.11,153.2,0,3/3/17,NA,Hand,Megachilidae,Megachilinae,Megachilini,Megachile,Eutricharaea,Megachile_serricauda,Female,0.1194,0.096176,0.023224,5.068,3.3012952,3.112627831,17.001,10.44155204
Apoidea,ALLO-AUS-227,Australasia,Australia,LK,COFFS,Woolgoolga,-30.11,153.2,0,3/3/17,NA,Hand,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_sphecodoides,Female,0.0424,0.038672,0.003728,2.695,1.755523,1.655195739,9.727,5.974058981
Apoidea,ALLO-AUS-228,Australasia,Australia,LK,COFFS,Woolgoolga,-30.11,153.2,0,3/3/17,NA,Hand,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_sphecodoides,Female,0.0411,0.038672,0.002428,1.996,1.3001944,1.225888941,8.0548,4.947039198
Apoidea,ALLO-AUS-229,Australasia,Australia,LK,COFFS,Woolgoolga,-30.11,153.2,0,3/3/17,NA,Hand,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,Lasioglossum_bicingulatum,Female,0.0787,0.067166,0.011534,3.177,2.0694978,1.951227036,12.593,7.734278272
Apoidea,ALLO-AUS-230,Australasia,Australia,LK,BUNDA,Bundaberg,-24.84,152.46,0,19/2/17,NA,Hand,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,Lasioglossum_lassp3,Male,0.0689,0.067166,0.001734,2.005,1.306057,1.231416496,8.4618,5.197007534
Apoidea,ALLO-AUS-231,Australasia,Australia,LK,COFFS,Woolgoolga,-30.11,153.2,0,3/3/17,NA,Hand,Megachilidae,Megachilinae,Megachilini,Megachile,Unplaced,Megachile_megsp2,Male,0.1199,0.096176,0.023724,4.968,3.2361552,3.05121055,17.38086,10.67485173
Apoidea,ALLO-AUS-232,Australasia,Australia,LK,BUNDA,Bundaberg,-24.84,152.46,0,19/2/17,NA,Hand,Apidae,Apinae,Anthophorini,Amegilla,Zonamegilla,Amegilla_asserta,Female,0.0685,0.038672,0.029828,5.4618,3.55781652,3.354489086,18.287,11.23137829
Apoidea,ALLO-AUS-233,Australasia,Australia,LK,BUNDA,Bundaberg,-24.84,152.46,0,19/2/17,NA,Hand,Apidae,Apinae,Anthophorini,Amegilla,Zonamegilla,Amegilla_asserta,Male,0.0638,0.038672,0.025128,5.452,3.5514328,3.348470193,16.562,10.17193018
Apoidea,ALLO-AUS-234,Australasia,Australia,LK,BUNDA,Bundaberg,-24.84,152.46,0,19/2/17,NA,Hand,Colletidae,Euryglossinae,Euryglossinae,Callohesma,Callohesma,Callohesma_calsp1,Male,0.0435,0.038672,0.004828,2.582,1.6819148,1.585794211,10.062,6.179806875
Apoidea,ALLO-AUS-235,Australasia,Australia,LK,BUNDA,Bundaberg,-24.84,152.46,0,19/2/17,NA,Hand,Apidae,Apinae,Melectini,Thyreus,Thyreus,Thyreus_nitidulus,Female,0.0656,0.038672,0.026928,4.596,2.9938344,2.822738262,13.906,8.540687179
Apoidea,ALLO-AUS-236,Australasia,Australia,LK,COFFS,Woolgoolga,-30.11,153.2,0,3/3/17,NA,Hand,Apidae,Apinae,Anthophorini,Amegilla,Zonamegilla,Amegilla_cingulata,Male,0.1264,0.096176,0.030224,6.545,4.263413,4.019761081,17.468,10.72837075
Apoidea,ALLO-AUS-237,Australasia,Australia,LK,COFFS,Woolgoolga,-30.11,153.2,0,3/3/17,NA,Hand,Megachilidae,Megachilinae,Megachilini,Megachile,Unplaced,Megachile_megsp2,Female,0.0715,0.038672,0.032828,5.342,3.4797788,3.280911183,18.6635,11.46261435
Apoidea,ALLO-AUS-238,Australasia,Australia,LK,BUNDA,Bundaberg,-24.84,152.46,0,19/2/17,NA,Hand,Megachilidae,Megachilinae,Megachilini,Megachile,Eutricharaea,Megachile_tenuicincta,Female,0.056,0.038672,0.017328,4.576,2.9808064,2.810454806,13.765,8.454088812
Apoidea,ALLO-AUS-244,Australasia,Australia,LK,COFFS,COFFS_ FST,-30,153.1,0,19/9/17,Dillwynia,Hand,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,Lasioglossum_lanarium,Female,0.0477,0.038672,0.009028,2.968,1.9333552,1.822864918,11.76,7.222672316
Apoidea,ALLO-AUS-245,Australasia,Australia,LK,COFFS,COFFS_ S4A,-30,153.11,0,24/9/17,Vaccinium,Hand,Apidae,Xylocopinae,Allodapini,Braunsapis,Braunsapis,Braunsapis_brasp3,Female,0.0431,0.038672,0.004428,2.498,1.6271972,1.534203694,8.086,4.96620139
Apoidea,ALLO-AUS-246,Australasia,Australia,LK,COFFS,COFFS_ B81,-29.99,153.14,0,26/9/17,Vaccinium,Hand,Apidae,Xylocopinae,Allodapini,Braunsapis,Braunsapis,Braunsapis_brasp3,Female,0.0436,0.038672,0.004928,2.532,1.6493448,1.55508557,10.343,6.352389436
Apoidea,ALLO-AUS-247,Australasia,Australia,LK,COFFS,COFFS_ B81,-29.99,153.14,0,18/9/17,Vaccinium,Hand,Apidae,Xylocopinae,Allodapini,Braunsapis,Braunsapis,Braunsapis_brasp3,Female,0.0397,0.038672,0.001028,2.15,1.40051,1.320471554,8.748,5.372783794
Apoidea,ALLO-AUS-248,Australasia,Australia,LK,COFFS,COFFS_B910,-30.01,153.15,0,21/9/17,Vaccinium,Hand,Apidae,Xylocopinae,Allodapini,Braunsapis,Braunsapis,Braunsapis_brasp3,Female,0.0419,0.038672,0.003228,2.151,1.4011614,1.321085727,9.307,5.716106399
Apoidea,ALLO-AUS-249,Australasia,Australia,LK,COFFS,COFFS_B910,-30.01,153.15,0,18/9/17,Vaccinium,Hand,Apidae,Xylocopinae,Allodapini,Exoneura,Exoneura,Exoneura_bicolor,Female,0.0444,0.038672,0.005728,2.282,1.4864948,1.401542366,11.415,7.010782695
Apoidea,ALLO-AUS-250,Australasia,Australia,LK,COFFS,COFFS_ S3R,-30.01,153.13,0,19/9/17,Vaccinium,Hand,Apidae,Xylocopinae,Xylocopini,Xylocopa,Lestis,Xylocopa_bombylans,Male,0.1022,0.038672,0.063528,7.626,4.9675764,4.683681895,22.087,13.56523499
Apoidea,ALLO-AUS-251,Australasia,Australia,LK,COFFS,COFFS_ B46,-30,153.16,0,18/9/17,Vaccinium,Hand,Apidae,Xylocopinae,Allodapini,Braunsapis,Braunsapis,Braunsapis_brasp3,Female,0.0432,0.038672,0.004528,2.219,1.4454566,1.362849479,8.8,5.404720781
Apoidea,ALLO-AUS-252,Australasia,Australia,LK,COFFS,COFFS_ FST,-30,153.1,0,7/9/17,Pultanea,Hand,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,Lasioglossum_orbitum,Female,0.0503,0.038672,0.011628,3.246,2.1144444,1.993604961,12.515,7.686372792
Apoidea,ALLO-AUS-253,Australasia,Australia,LK,COFFS,COFFS_9-10,-30.01,153.15,0,20/9/17,Melaleuca,Hand,Halictidae,Nomiinae,Nomiini,Lipotriches,Austronomia,Lipotriches_australica,Female,0.0628,0.038672,0.024128,4.224,2.7515136,2.594265975,16.099,9.887568165
Apoidea,ALLO-AUS-254,Australasia,Australia,LK,COFFS,COFFS_B910,-30.01,153.15,0,21/9/17,Vaccinium,Hand,Halictidae,Nomiinae,Nomiini,Lipotriches,Austronomia,Lipotriches_ferricauda,Female,0.0494,0.038672,0.010728,2.886,1.8799404,1.772502747,11.262,6.916814254
Apoidea,ALLO-AUS-255,Australasia,Australia,LK,COFFS,COFFS_ S3R,-30.01,153.13,0,4/9/17,Pultanea,Hand,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,Lasioglossum_lanarium,Female,0.0472,0.038672,0.008528,2.922,1.9033908,1.794612968,11.773,7.230656563
Apoidea,ALLO-AUS-256,Australasia,Australia,LK,COFFS,COFFS_ S3R,-30.01,153.13,0,19/9/17,Pultanea,Hand,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,Lasioglossum_lanarium,Female,0.0456,0.038672,0.006928,2.677,1.7437978,1.644140628,10.826,6.649034906
Apoidea,ALLO-AUS-257,Australasia,Australia,LK,COFFS,COFFS_ S3R,-30.01,153.13,0,19/9/17,Pultanea,Hand,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,Lasioglossum_lanarium,Female,0.0468,0.038672,0.008128,3.009,1.9600626,1.848046003,12.321,7.567223266
Apoidea,ALLO-AUS-258,Australasia,Australia,LK,COFFS,COFFS_ B81,-29.99,153.14,0,15/9/17,NA,Hand,Halictidae,Nomiinae,Nomiini,Lipotriches,Austronomia,Lipotriches_australica,Female,0.0669,0.038672,0.028228,4.324,2.8166536,2.655683256,17.843,10.95868556
Apoidea,ALLO-AUS-259,Australasia,Australia,LK,COFFS,COFFS_ FST,-30,153.1,0,19/9/17,Dillwynia,Hand,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,Lasioglossum_lanarium,Female,0.0488,0.038672,0.010128,2.91,1.895574,1.787242895,11.511,7.069743285
Apoidea,ALLO-AUS-260,Australasia,Australia,LK,COFFS,COFFS_ FST,-30,153.1,0,19/9/17,Dillwynia,Hand,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,Lasioglossum_lanarium,Female,0.0468,0.038672,0.008128,2.649,1.7255586,1.62694379,10.537,6.471538962
Apoidea,ALLO-AUS-261,Australasia,Australia,LK,COFFS,COFFS_ FST,-30,153.1,0,19/9/17,Dillwynia,Hand,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,Lasioglossum_orbitum,Female,0.0498,0.038672,0.011128,3.025,1.970485,1.857872768,11.862,7.285317943
Apoidea,ALLO-AUS-262,Australasia,Australia,LK,COFFS,COFFS_9-10,-30.01,153.15,0,12/9/17,Vaccinium,Hand,Apidae,Xylocopinae,Allodapini,Braunsapis,Braunsapis,Braunsapis_brasp3,Female,0.0456,0.038672,0.006928,2.66,1.732724,1.633699691,11.862,7.285317943
Apoidea,ALLO-AUS-263,Australasia,Australia,LK,COFFS,COFFS_ B81,-29.99,153.14,0,18/9/17,Vaccinium,Hand,Apidae,Xylocopinae,Allodapini,Braunsapis,Braunsapis,Braunsapis_brasp3,Female,0.0433,0.038672,0.004628,2.296,1.4956144,1.410140786,8.524,5.235209084
Apoidea,ALLO-AUS-264,Australasia,Australia,LK,COFFS,COFFS_ FST,-30,153.1,0,19/9/17,Dillwynia,Hand,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,Lasioglossum_lanarium,Female,0.0488,0.038672,0.010128,3.092,2.0141288,1.899022347,11.66,7.161255035
Apoidea,ALLO-AUS-266,Australasia,Australia,LK,COFFS,COFFS_ FST,-30,153.1,0,7/9/17,Pultanea,Hand,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,Lasioglossum_lanarium,Female,0.0457,0.038672,0.007028,2.761,1.7985154,1.695731145,11.218,6.88979065
Apoidea,ALLO-AUS-267,Australasia,Australia,LK,COFFS,COFFS_ B81,-29.99,153.14,0,12/9/17,Vaccinium,Hand,Apidae,Xylocopinae,Allodapini,Exoneura,Exoneura,Exoneura_bicolor,Female,0.0441,0.038672,0.005428,2.427,1.5809478,1.490597424,11.947,7.337522633
Apoidea,ALLO-AUS-268,Australasia,Australia,LK,COFFS,COFFS_ FST,-30,153.1,0,7/9/17,Dillwynia,Hand,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,Lasioglossum_lanarium,Female,0.0465,0.038672,0.007828,2.842,1.8512788,1.745479143,12.058,7.405695815
Apoidea,ALLO-AUS-269,Australasia,Australia,LK,COFFS,COFFS_ FST,-30,153.1,0,7/9/17,Dillwynia,Hand,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,Lasioglossum_lanarium,Female,0.0476,0.038672,0.008928,2.71,1.765294,1.664408331,12.256,7.527302033
Apoidea,ALLO-AUS-270,Australasia,Australia,LK,COFFS,COFFS_ FST,-30,153.1,0,7/9/17,Dillwynia,Hand,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,Lasioglossum_lanarium,Female,0.0484,0.038672,0.009728,2.942,1.9164188,1.806896425,12.096,7.429034382
Apoidea,ALLO-AUS-272,Australasia,Australia,LK,COFFS,COFFS_ B81,-29.99,153.14,0,14/9/17,Pultanea,Hand,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,Lasioglossum_lanarium,Female,0.0462,0.038672,0.007528,2.912,1.8968768,1.78847124,12.124,7.446231221
Apoidea,ALLO-AUS-273,Australasia,Australia,LK,COFFS,COFFS_B910,-30.01,153.15,0,14/9/17,Vaccinium,Hand,Apidae,Xylocopinae,Allodapini,Exoneura,Exoneura,Exoneura_bicolor,Female,0.043,0.038672,0.004328,2.294,1.4943116,1.40891244,10.009,6.147255715
Apoidea,ALLO-AUS-274,Australasia,Australia,LK,COFFS,COFFS_FST,-30,153.1,0,14/9/17,Pultanea,Hand,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,Lasioglossum_lanarium,Female,0.0468,0.038672,0.008128,2.66,1.732724,1.633699691,12.046,7.398325742
Apoidea,ALLO-AUS-275,Australasia,Australia,LK,COFFS,COFFS_B910,-30.01,153.15,0,14/9/17,Vaccinium,Hand,Apidae,Xylocopinae,Allodapini,Braunsapis,Braunsapis,Braunsapis_brasp3,Female,0.0476,0.038672,0.008928,2.715,1.768551,1.667479195,11.81,7.253380957
Apoidea,ALLO-AUS-276,Australasia,Australia,LK,COFFS,COFFS_B910,-30.01,153.15,0,14/9/17,Vaccinium,Hand,Apidae,Xylocopinae,Allodapini,Exoneura,Exoneura,Exoneura_bicolor,Female,0.0432,0.038672,0.004528,2.18,1.420052,1.338896739,9.222,5.663901709
Apoidea,ALLO-AUS-277,Australasia,Australia,LK,COFFS,COFFS_ B81,-29.99,153.14,0,1/9/17,Pultanea,Hand,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,Lasioglossum_lanarium,Female,0.0482,0.038672,0.009528,2.92,1.902088,1.793384623,11.795,7.244168365
Apoidea,ALLO-AUS-278,Australasia,Australia,LK,COFFS,COFFS_B910,-30.01,153.15,0,14/9/17,Pultanea,Hand,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,Lasioglossum_lanarium,Female,0.041,0.038672,0.002328,2.232,1.4539248,1.370833725,10.011,6.148484061
Apoidea,ALLO-AUS-280,Australasia,Australia,LK,COFFS,COFFS_ FST,-30,153.1,0,7/9/17,Pultanea,Hand,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,Lasioglossum_lanarium,Female,0.046,0.038672,0.007328,2.608,1.6988512,1.601762704,10.371,6.369586275
Apoidea,ALLO-AUS-281,Australasia,Australia,LK,COFFS,COFFS_B910,-30.01,153.15,0,14/9/17,Pultanea,Hand,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,Lasioglossum_lanarium,Female,0.0499,0.038672,0.011228,2.923,1.9040422,1.795227141,12.134,7.452372949
Apoidea,ALLO-AUS-282,Australasia,Australia,LK,COFFS,COFFS_B910,-30.01,153.15,0,14/9/17,Vaccinium,Hand,Apidae,Xylocopinae,Allodapini,Exoneura,Exoneura,Exoneura_bicolor,Female,0.0422,0.038672,0.003528,2.32,1.511248,1.424880933,9.968,6.12207463
Apoidea,ALLO-AUS-283,Australasia,Australia,LK,COFFS,COFFS_ B81,-29.99,153.14,0,12/9/17,Pultanea,Hand,Halictidae,Nomiinae,Nomiini,Lipotriches,Austronomia,Lipotriches_australica,Female,0.0719,0.038672,0.033228,4.094,2.6668316,2.514423509,15.423,9.472387341
Apoidea,ALLO-AUS-284,Australasia,Australia,LK,COFFS,COFFS_B910,-30.01,153.15,0,12/9/17,Lantana,Hand,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,Lasioglossum_lanarium,Female,0.047,0.038672,0.008328,2.674,1.7418436,1.64229811,11.976,7.355333644
Apoidea,ALLO-AUS-285,Australasia,Australia,LK,COFFS,COFFS_FST,-30,153.1,0,12/9/17,Pultanea,Hand,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,Lasioglossum_lanarium,Female,0.0494,0.038672,0.010728,3.044,1.9828616,1.869542052,12.672,7.782797924
Apoidea,ALLO-AUS-286,Australasia,Australia,LK,COFFS,COFFS_ B81,-29.99,153.14,0,12/9/17,Vaccinium,Hand,Apidae,Xylocopinae,Xylocopini,Xylocopa,Lestis,Xylocopa_bombylans,Male,0.1235,0.038672,0.084828,8.5467,5.56732038,5.249150807,24.875,15.2775488
Apoidea,ALLO-AUS-287,Australasia,Australia,LK,COFFS,COFFS_B910,-30.01,153.15,0,12/9/17,Vaccinium,Hand,Apidae,Xylocopinae,Allodapini,Exoneura,Exoneura,Exoneura_bicolor,Female,0.043,0.038672,0.004328,2.229,1.4519706,1.368991207,10.099,6.202531269
Apoidea,ALLO-AUS-288,Australasia,Australia,LK,COFFS,COFFS_B910,-30.01,153.15,0,12/9/17,Vaccinium,Hand,Apidae,Xylocopinae,Allodapini,Braunsapis,Braunsapis,Braunsapis_brasp3,Female,0.0424,0.038672,0.003728,1.889,1.2304946,1.160172449,9.312,5.719177263
Apoidea,ALLO-AUS-289,Australasia,Australia,LK,COFFS,COFFS_FST,-30,153.1,0,12/9/17,Pultanea,Hand,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,Lasioglossum_lanarium,Female,0.045,0.038672,0.006328,2.608,1.6988512,1.601762704,11.553,7.095538543
Apoidea,ALLO-AUS-290,Australasia,Australia,LK,COFFS,COFFS_ B81,-29.99,153.14,0,13/9/17,Vaccinium,Hand,Apidae,Xylocopinae,Xylocopini,Xylocopa,Lestis,Xylocopa_bombylans,Female,0.1622,0.038672,0.123528,7.947,5.1766758,4.880831369,26.602,16.33822525
Apoidea,ALLO-AUS-291,Australasia,Australia,LK,COFFS,COFFS_ B81,-29.99,153.14,0,13/9/17,Vaccinium,Hand,Apidae,Xylocopinae,Xylocopini,Xylocopa,Lestis,Xylocopa_bombylans,Female,0.148,0.038672,0.109328,6.9,4.49466,4.23779243,24.337,14.94712382
Apoidea,ALLO-AUS-292,Australasia,Australia,LK,COFFS,COFFS_ S3R,-30.01,153.13,0,19/9/17,Vaccinium,Hand,Apidae,Xylocopinae,Xylocopini,Xylocopa,Lestis,Xylocopa_bombylans,Male,0.1386,0.038672,0.099928,8.507,5.5414598,5.224768146,25.178,15.46364316
Apoidea,ALLO-AUS-293,Australasia,Australia,LK,COFFS,COFFS_ B81,-29.99,153.14,0,12/9/17,Vaccinium,Hand,Apidae,Xylocopinae,Xylocopini,Xylocopa,Koptortosoma,Xylocopa_lieftincki,Female,0.27,0.038672,0.231328,11.282,7.3490948,6.92909771,36.153,22.20418982
Apoidea,ALLO-AUS-294,Australasia,Australia,LK,COFFS,COFFS_ S3R,-30.01,153.13,0,4/9/17,Vaccinium,Hand,Apidae,Xylocopinae,Xylocopini,Xylocopa,Lestis,Xylocopa_bombylans,Male,0.1236,0.038672,0.084928,8.216,5.3519024,5.046043856,24.475,15.03187967
Apoidea,ALLO-AUS-295,Australasia,Australia,LK,COFFS,COFFS_ B81,-29.99,153.14,0,13/9/17,Vaccinium,Hand,Apidae,Xylocopinae,Xylocopini,Xylocopa,Lestis,Xylocopa_bombylans,Female,0.1094,0.038672,0.070728,7.224,4.7057136,4.436784423,23.721,14.56879337
Apoidea,ALLO-AUS-296,Australasia,Australia,LK,COFFS,COFFS_ B81,-29.99,153.14,0,12/9/17,Vaccinium,Hand,Apidae,Xylocopinae,Xylocopini,Xylocopa,Lestis,Xylocopa_bombylans,Female,0.1388,0.038672,0.100128,7.083,4.6138662,4.350186056,24.027,14.75673025
Apoidea,ALLO-AUS-297,Australasia,Australia,LK,COFFS,COFFS_ B81,-29.99,153.14,0,13/9/17,Vaccinium,Hand,Apidae,Xylocopinae,Xylocopini,Xylocopa,Lestis,Xylocopa_bombylans,Female,0.114,0.038672,0.075328,6.944,4.5233216,4.264816034,22.279,13.68315617
Apoidea,ALLO-AUS-298,Australasia,Australia,LK,COFFS,COFFS_ S3R,-30.01,153.13,0,4/9/17,Vaccinium,Hand,Apidae,Xylocopinae,Xylocopini,Xylocopa,Koptortosoma,Xylocopa_lieftincki,Female,0.2542,0.038672,0.215528,10.19,6.637766,6.258420995,34.017,20.89231668
Apoidea,ALLO-AUS-299,Australasia,Australia,LK,COFFS,COFFS_ B81,-29.99,153.14,0,13/9/17,Vaccinium,Hand,Apidae,Xylocopinae,Xylocopini,Xylocopa,Lestis,Xylocopa_bombylans,Female,0.154,0.038672,0.115328,7.905,5.149317,4.85503611,23.554,14.46622651
Apoidea,ALLO-AUS-300,Australasia,Australia,LK,COFFS,COFFS_ B81,-29.99,153.14,0,13/9/17,Vaccinium,Hand,Apidae,Xylocopinae,Xylocopini,Xylocopa,Lestis,Xylocopa_bombylans,Female,0.1558,0.038672,0.117128,7.147,4.6555558,4.389493116,24.989,15.3475645
Apoidea,ALLO-AUS-301,Australasia,Australia,LK,KATHE,ManbullooREF055,-14.62,132.45,0,19/6/17,Mango,Hand,Apidae,Apinae,Meliponini,Tetragonula,Tetragonula,Tetragonula_mellipes,Female,0.0409,0.038672,0.002228,1.883,1.2265862,1.156487413,6.1,3.746454178
Apoidea,ALLO-AUS-302,Australasia,Australia,LK,KATHE,Kings producersREF129,-14.52,132.45,0,3/6/17,Mango,Hand,Apidae,Xylocopinae,Allodapini,Braunsapis,Braunsapis,Braunsapis_brasp1,Female,0.0407,0.038672,0.002028,1.673,1.0897922,1.027511121,6.631,4.072579943
Apoidea,ALLO-AUS-303,Australasia,Australia,LK,KATHE,ManbullooREF107,-14.62,132.45,0,1/6/17,Mango,Hand,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Female,0.0408,0.038672,0.002128,1.661,1.0819754,1.020141047,7.48,4.594012664
Apoidea,ALLO-AUS-304,Australasia,Australia,LK,KATHE,ManbullooREF099,-14.62,132.45,0,22/6/17,Mango,Hand,Megachilidae,Megachilinae,Megachilini,Megachile,Unplaced,Megachile_turneri,Male,0.0435,0.038672,0.004828,2.584,1.6832176,1.587022557,9.262,5.688468622
Apoidea,ALLO-AUS-305,Australasia,Australia,LK,KATHE,ManbullooREF044,-14.62,132.45,0,19/6/17,Mango,Hand,Megachilidae,Megachilinae,Megachilini,Megachile,Unplaced,Megachile_micrerythrura,Male,0.0722,0.067166,0.005034,3.155,2.055167,1.937715234,9.871,6.062499867
Apoidea,ALLO-AUS-306,Australasia,Australia,LK,KATHE,ManbullooREF092,-14.62,132.45,0,21/6/17,Mango,Hand,Apidae,Apinae,Apini,Apis,Apis,Apis_mellifera,Female,0.0594,0.038672,0.020728,4.445,2.895473,2.729998167,16.692,10.25177264
Apoidea,ALLO-AUS-307,Australasia,Australia,LK,KATHE,Kings producersREF136,-14.52,132.45,0,3/6/17,Mango,Hand,Megachilidae,Megachilinae,Megachilini,Megachile,Eutricharaea,Megachile_tenuicincta,Female,0.08,0.067166,0.012834,3.91,2.546974,2.401415711,13.429,8.247726746
Apoidea,ALLO-AUS-308,Australasia,Australia,LK,KATHE,Kings producersREF142,-14.52,132.45,0,12/6/17,Mango,Hand,Apidae,Apinae,Anthophorini,Amegilla,Notomegilla,Amegilla_aeruginosa,Female,0.0697,0.038672,0.031028,5.26,3.426364,3.230549012,19.974,12.26748783
Apoidea,ALLO-AUS-325,Australasia,Australia,LK,MAREE,MoroREF002,-16.9,145.43,0,9/8/17,Mango,Hand,Apidae,Apinae,Apini,Apis,Apis,Apis_cerana,Female,0.0497,0.038672,0.011028,3.643,2.3730502,2.237431569,13.586,8.344151878
Apoidea,ALLO-AUS-326,Australasia,Australia,LK,MAREE,MoroREF001,-16.9,145.43,0,9/8/17,Mango,Hand,Apidae,Apinae,Apini,Apis,Apis,Apis_cerana,Female,0.0512,0.038672,0.012528,3.607,2.3495998,2.215321347,14.127,8.676419372
Apoidea,ALLO-AUS-327,Australasia,Australia,LK,MAREE,CetinecREF043,-16.99,145.46,0,14/8/17,Mango,Hand,Apidae,Apinae,Apini,Apis,Apis,Apis_mellifera,Female,0.0601,0.038672,0.021428,4.619,3.0088166,2.836864237,16.655,10.22904825
Apoidea,ALLO-AUS-328,Australasia,Australia,LK,MAREE,MarcelloREF056,-16.9,145.43,0,14/8/17,Mango,Hand,Apidae,Apinae,Apini,Apis,Apis,Apis_mellifera,Female,0.0602,0.038672,0.021528,4.335,2.823819,2.662439157,16.003,9.828607574
Apoidea,ALLO-AUS-329,Australasia,Australia,LK,MAREE,MarcelloREF055,-16.9,145.43,0,14/8/17,Mango,Hand,Apidae,Xylocopinae,Allodapini,Braunsapis,Braunsapis,Braunsapis_brasp1,Female,0.0393,0.038672,0.000628,1.798,1.1712172,1.104282723,8.006,4.917067565
Apoidea,ALLO-AUS-330,Australasia,Australia,LK,MAREE,MoroREF009,-16.9,145.43,0,9/8/17,Mango,Hand,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,Lasioglossum_lassp5,Female,0.0434,0.038672,0.004728,2.684,1.7483576,1.648439838,10.842,6.658861671
Apoidea,ALLO-AUS-331,Australasia,Australia,LK,MAREE,FeelyREF052,-16.99,145.37,0,14/8/17,Mango,Hand,Apidae,Apinae,Meliponini,Tetragonula,Tetragonula,Tetragonula_carbonaria,Female,0.0415,0.038672,0.002828,2.041,1.3295074,1.253526717,6.488,3.98475323
Apoidea,ALLO-AUS-332,Australasia,Australia,LK,MAREE,CetinecREF042,-16.99,145.46,0,14/8/17,Mango,Hand,Apidae,Apinae,Anthophorini,Amegilla,Notomegilla,Amegilla_aeruginosa,Female,0.0701,0.038672,0.031428,5.05,3.28957,3.101572721,18.253,11.21049641
Apoidea,ALLO-AUS-337,Australasia,Australia,LK,KATHE,KatherineWM068_2017,-14.54,132.13,0,1/8/17,Watermelon,Hand,Halictidae,Nomiinae,Nomiini,Lipotriches,Austronomia,Lipotriches_flavoviridis,Female,0.0419,0.038672,0.003228,2.206,1.4369884,1.354865232,8.986,5.518956925
Apoidea,ALLO-AUS-338,Australasia,Australia,LK,KATHE,KatherineWM043_2017,-14.54,132.13,0,29/7/17,Watermelon,Hand,Halictidae,Nomiinae,Nomiini,Lipotriches,Austronomia,Lipotriches_flavoviridis,Female,0.0427,0.038672,0.004028,2.492,1.6232888,1.530518657,9.312,5.719177263
Apoidea,ALLO-AUS-339,Australasia,Australia,LK,KATHE,KatherineWM084_2017,-14.56,132.48,0,3/8/17,Watermelon,Hand,Megachilidae,Megachilinae,Megachilini,Megachile,Unplaced,Megachile_apicata,Female,0.0456,0.038672,0.006928,2.925,1.905345,1.796455487,10.819,6.644735696
Apoidea,ALLO-AUS-340,Australasia,Australia,LK,KATHE,KatherineWM056_2017,-14.56,132.48,0,31/7/17,Watermelon,Hand,Megachilidae,Megachilinae,Megachilini,Megachile,Unplaced,Megachile_turneri,Male,0.0424,0.038672,0.003728,2.362,1.5386068,1.450676191,9.191,5.644862352
Apoidea,ALLO-AUS-341,Australasia,Australia,LK,KATHE,KatherineWM016_2017,-14.53,132.46,0,28/7/17,Watermelon,Hand,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Female,0.0404,0.038672,0.001728,1.733,1.1288762,1.06436149,7.024,4.31394986
Apoidea,ALLO-AUS-342,Australasia,Australia,LK,KATHE,KatherineWM014_2017,-14.53,132.46,0,28/7/17,Watermelon,Hand,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Female,0.0403,0.038672,0.001628,1.806,1.1764284,1.109196106,8.147,5.003665932
